16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,4,0.154284,0.0168,384,error_length_multipler,4,0,0,0,0,559572,36,15,205,559316
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,4,0.154284,0.0168,384,error_length_multipler,8,0,0,0,0,559572,128,1,967,558476
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,4,0.154284,0.0168,384,error_length_multipler,16,0,0,0,0,559572,72,0,1056,558444
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,4,0.154284,0.0168,384,error_length_multipler,32,0,0,0,0,559572,64,318,2498,556692
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,4,0.154284,0.0168,384,error_length_multipler,64,0,0,0,0,559572,50,554,2966,556002
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,4,0.177005,0.030841,528,error_length_multipler,2,0,42,0,0,727174,164,100,472,726480
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,4,0.177005,0.030841,528,error_length_multipler,3,0,42,0,0,727174,120,50,313,726733
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,4,0.177005,0.030841,528,error_length_multipler,4,0,42,0,0,727174,243,80,1064,725829
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,4,0.177005,0.030841,528,error_length_multipler,8,0,42,0,0,727174,313,40,2248,724615
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,4,0.177005,0.030841,528,error_length_multipler,16,0,42,0,0,727174,281,52,4524,722359
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,4,0.177005,0.030841,528,error_length_multipler,32,0,42,0,0,727174,320,182,8970,717744
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,4,0.177005,0.030841,528,error_length_multipler,64,0,42,0,0,727174,157,638,7106,719315
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,5,0.111022,0.019775,703,error_length_multipler,2,0,0,0,0,1032625,77,22,132,1032394
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,5,0.111022,0.019775,703,error_length_multipler,3,0,0,0,0,1032625,223,74,1081,1031247
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,5,0.111022,0.019775,703,error_length_multipler,4,0,0,0,0,1032625,194,28,720,1031683
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,5,0.111022,0.019775,703,error_length_multipler,8,0,0,0,0,1032625,62,0,88,1032475
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,5,0.111022,0.019775,703,error_length_multipler,16,0,0,0,0,1032625,383,111,6049,1026082
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,5,0.111022,0.019775,703,error_length_multipler,32,0,0,0,0,1032625,287,864,8640,1022834
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,5,0.111022,0.019775,703,error_length_multipler,64,0,0,0,0,1032625,265,33,16863,1015464
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,5,0.136393,0.032577,365,error_length_multipler,2,0,0,0,0,522716,130,26,370,522190
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,5,0.136393,0.032577,365,error_length_multipler,3,0,0,0,0,522716,165,31,563,521957
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,5,0.136393,0.032577,365,error_length_multipler,4,0,0,0,0,522716,56,0,44,522616
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,5,0.136393,0.032577,365,error_length_multipler,8,0,0,0,0,522716,212,20,1564,520920
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,5,0.136393,0.032577,365,error_length_multipler,16,0,0,0,0,522716,229,11,3157,519319
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,5,0.136393,0.032577,365,error_length_multipler,32,0,0,0,0,522716,182,243,6093,516198
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,5,0.136393,0.032577,365,error_length_multipler,64,0,0,0,0,522716,201,547,9309,512659
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,5,0.161927,0.035902,220,error_length_multipler,2,0,88,0,0,322460,186,9,233,322120
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,5,0.161927,0.035902,220,error_length_multipler,3,0,88,0,0,322460,183,5,358,322002
