16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	3	0.067151	0.010678	365	error_length_multipler	4	repitition	1	94	80	712	536904
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	3	0.067151	0.010678	365	error_length_multipler	8	repitition	0	105	17	1567	536101
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	3	0.067151	0.010678	365	error_length_multipler	8	repitition	1	96	60	1524	536110
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	3	0.067151	0.010678	365	error_length_multipler	16	repitition	0	78	223	2945	534544
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	3	0.067151	0.010678	365	error_length_multipler	16	repitition	1	69	106	3062	534553
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	3	0.067151	0.010678	365	error_length_multipler	32	repitition	0	78	711	5625	531376
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	3	0.067151	0.010678	365	error_length_multipler	32	repitition	1	101	312	6024	531353
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	3	0.067151	0.010678	365	error_length_multipler	64	repitition	0	87	1524	11148	525031
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	3	0.067151	0.010678	365	error_length_multipler	64	repitition	1	85	1460	11212	525033
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	3	0.081792	0.016995	609	error_length_multipler	2	repitition	0	46	506	154	894910
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	3	0.081792	0.016995	609	error_length_multipler	2	repitition	1	50	512	148	894906
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	3	0.081792	0.016995	609	error_length_multipler	3	repitition	0	148	145	845	894478
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	3	0.081792	0.016995	609	error_length_multipler	3	repitition	1	130	135	855	894496
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	3	0.081792	0.016995	609	error_length_multipler	4	repitition	0	114	184	1136	894182
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	3	0.081792	0.016995	609	error_length_multipler	4	repitition	1	140	91	1229	894156
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	3	0.081792	0.016995	609	error_length_multipler	8	repitition	0	144	99	2541	892832
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	3	0.081792	0.016995	609	error_length_multipler	8	repitition	1	155	71	2569	892821
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	3	0.081792	0.016995	609	error_length_multipler	16	repitition	0	146	304	4976	890190
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	3	0.081792	0.016995	609	error_length_multipler	16	repitition	1	149	71	5209	890187
